"owner_id","treat7","treat8","rand_id","holdout","azavea_section","ever_paid_jul","ever_paid_sep","ever_paid_dec","ever_paid_jul16","paid_full_jul","paid_full_sep","paid_full_dec","paid_full_jul16","total_paid_sep","total_paid_dec","earliest_pmt_dec","earliest_pmt_jul16","total_due","assessed_mv","tenure","x_lon","y_lat","kde","flag_holdout_overlap","N","unq_own"
10099,"Lien","Lien",677,0,"South Philadelphia",1,1,1,1,0,1,1,1,1376.96,1160.98,2015-06-05,2015-07-29T00:00:00Z,929.2,178800,35,-75.1782395968,39.9173943002,8.8790479600698e-06,0,1,1
13213,"Lien","Lien",549,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1166.71,84600,7,-75.2441030976,39.9129110813,8.9530330591408e-06,0,1,1
3365,"Lien","Lien",85,0,"West Philadelphia",0,0,1,0,0,0,1,0,0,4679.81,2015-12-09,,4308.72,337700,13,-75.2185012653,39.9473850105,1.03187839875352e-05,0,1,1
6011,"Lien","Lien",248,0,"South Philadelphia",0,0,0,1,1,1,1,1,0,0,,2016-01-26T00:00:00Z,2195.85,158400,10,-75.1528628779,39.925839122,2.16455047107062e-05,0,1,1
19328,"Lien","Lien",218,0,"Northeast Philadelphia",0,0,1,1,0,0,1,1,0,2548.36,2015-11-05,2016-04-06T00:00:00Z,2377.71,199800,48,-74.9900770517,40.124253181,7.02256800767096e-07,0,1,1
6375,"Lien","Lien",141,0,"Center City",0,0,1,1,0,0,0,0,0,2957.38,2015-12-31,2015-12-31T00:00:00Z,3090.46,250700,12,-75.1541923457,39.9376618243,1.67921071144495e-05,0,1,1
14851,"Lien","Lien",1111,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,305.27,305.27,2015-07-01,2016-03-30T00:00:00Z,305.27,21800,60,-75.1843234275,39.9959482422,2.32778683378301e-05,0,1,1
10352,"Lien","Lien",309,0,"Northeast Philadelphia",0,1,1,0,0,0,1,0,1956.2,1983.5,2015-09-21,,1901.61,135800,44,-75.0400140846,40.0255350259,9.2259946439267e-06,0,1,1
1447,"Lien","Lien",1153,0,"North Philadelphia",1,1,1,1,1,1,1,1,242.25,242.25,2015-06-26,2016-04-07T00:00:00Z,242.25,47300,31,-75.1411764054,40.0123363907,2.91507605842552e-05,0,1,1
15949,"Lien","Lien",903,0,"North Philadelphia",1,1,1,0,1,1,1,0,597.93,597.93,2015-07-15,,597.93,42700,19,-75.1129045045,39.9912059997,2.53583784410222e-05,0,1,1
19825,"Lien","Lien",1198,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,159.63,2015-10-08,2016-01-14T00:00:00Z,159.63,11400,3,-75.2364773099,39.9237133878,1.74225699139845e-05,0,1,1
12095,"Lien","Lien",1106,0,"West Philadelphia",1,1,1,1,1,1,1,1,335,312.27,2015-06-18,2015-06-18T00:00:00Z,312.27,52300,58,-75.2337381698,39.9537787963,3.53133821739039e-05,0,1,1
17161,"Lien","Lien",854,0,"West Philadelphia",0,1,1,1,0,1,1,1,684.24,684.24,2015-08-19,2016-05-03T00:00:00Z,665.14,47500,9,-75.2304737259,39.9436318644,3.19279693558559e-05,0,1,1
14794,"Lien","Lien",1051,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,413,2015-12-07,,385.34,57800,28,-75.1622015403,40.0377679129,1.29289521030478e-05,0,1,1
133,"Lien","Lien",119,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,3457.34,3457.34,2015-06-17,2016-03-14T00:00:00Z,3457.34,246900,2,-75.0703158756,40.0473313608,5.15764268931461e-06,0,1,1
20833,"Lien","Lien",574,0,"Northeast Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-05-27T00:00:00Z,1118.84,79900,17,-75.0915387156,40.0317576627,1.21933401756821e-05,0,1,1
16057,"Lien","Lien",1228,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,112.47,2015-10-08,,107.82,37700,30,-75.1363494812,39.9825380524,2.3444703179874e-05,0,1,1
16322,"Lien","Lien",921,0,"North Philadelphia",1,1,1,1,1,1,1,1,576.68,576.68,2015-07-21,2016-04-18T00:00:00Z,568.52,40600,21,-75.1276096867,39.9933674974,3.25328855387139e-05,0,1,1
15413,"Lien","Lien",1119,0,"West Philadelphia",1,1,1,1,1,1,1,1,298.55,298.55,2015-06-26,2016-03-18T00:00:00Z,296.48,96100,20,-75.2486374413,39.9674860896,1.65894111221066e-05,0,1,1
5677,"Lien","Lien",138,0,"Northeast Philadelphia",1,1,1,1,1,1,1,0,3125.65,3125.65,2015-06-08,2016-07-08T00:00:00Z,3125.65,320000,2,-74.9806077054,40.0758057524,2.74086627891627e-06,0,1,1
9634,"Lien","Lien",293,0,"Northeast Philadelphia",0,1,1,1,0,0,0,1,535.74,535.74,2015-09-21,2016-02-28T00:00:00Z,1973.02,170900,19,-75.0028870466,40.0640061781,1.43232766863671e-06,0,1,1
17412,"Lien","Lien",509,0,"Northwest Philadelphia",0,1,1,0,0,1,1,0,1295.25,1295.25,2015-08-13,,1259.1,91300,3,-75.1385116403,40.0260455331,2.00814497115541e-05,0,1,1
16399,"Lien","Lien",1042,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,400.49,28600,2,-75.2001670352,39.9727351916,1.16336444924579e-05,0,1,1
8460,"Lien","Lien",738,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,824.78,58900,3,-75.1915928611,40.0454086814,4.09603645372147e-06,0,1,1
1277,"Lien","Lien",1048,0,"North Philadelphia",0,1,1,1,0,1,1,0,472,406.05,2015-09-23,2015-09-23T00:00:00Z,389.28,57800,42,-75.1430615006,39.9981233693,2.35637013631894e-05,0,1,1
14331,"Lien","Lien",592,0,"West Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-01-04T00:00:00Z,1083.83,77400,32,-75.2336080209,39.9730492326,3.25844882952371e-05,0,1,1
21139,"Lien","Lien",993,0,"South Philadelphia",1,1,1,1,1,1,1,1,464.26,464.26,2015-07-01,2016-04-04T00:00:00Z,464.26,83700,63,-75.1738795265,39.9260348329,2.8845370237892e-05,0,1,1
16979,"Lien","Lien",1303,0,"West Philadelphia",1,1,1,1,1,1,1,0,34.43,34.43,2015-07-01,2016-03-14T00:00:00Z,34.43,337300,15,-75.208235072,39.9510607483,6.07635693029142e-06,0,1,1
4527,"Lien","Lien",1283,0,"North Philadelphia",0,0,1,1,0,1,1,1,0,46.74,2015-09-30,2016-01-14T00:00:00Z,44.81,3200,4,-75.1313341123,40.0046997925,1.10502981079513e-05,0,1,1
20757,"Lien","Lien",1254,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,78.04,2015-11-27,2016-04-04T00:00:00Z,72.82,5200,55,-75.2397578094,39.9615817981,3.47792419156615e-05,0,1,1
12998,"Lien","Lien",416,0,"Northeast Philadelphia",0,0,1,0,0,0,1,0,0,1591.76,2015-11-13,,1505.32,107500,23,-75.1038906329,40.046342328,8.772425277625e-06,0,1,1
17911,"Lien","Lien",1050,0,"Northeast Philadelphia",0,1,1,0,0,0,0,0,200,200,2015-08-13,,386.82,72700,25,-75.091400996,40.015640074,1.17700775406308e-05,0,1,1
2363,"Lien","Lien",1252,0,"Northwest Philadelphia",0,1,1,1,0,1,1,1,76.3,76.3,2015-07-30,2016-05-03T00:00:00Z,76.3,189800,7,-75.1840408083,39.9719140304,1.8017049527164e-05,0,1,1
179,"Lien","Lien",477,0,"West Philadelphia",1,1,1,1,0,0,1,0,1054.43,1413.29,2015-06-16,2016-03-04T00:00:00Z,1331.69,95100,35,-75.2446927084,39.9444054601,2.09912756630289e-05,0,1,1
11356,"Lien","Lien",1241,0,"North Philadelphia",0,1,1,1,0,1,1,1,92.19,92.19,2015-08-17,2016-03-16T00:00:00Z,89.62,36400,43,-75.1473152965,39.9919011159,2.1366757013314e-05,0,1,1
11833,"Lien","Lien",448,0,"North Philadelphia",1,1,1,1,0,0,0,0,1548.24,2248.24,2015-07-08,2016-06-13T00:00:00Z,2933.63,239500,11,-75.1050274234,40.0113972732,8.27499007708209e-06,1,2,0
18009,"Lien","Lien",629,0,"South Philadelphia",1,1,1,1,1,1,1,1,1023.79,1023.79,2015-06-10,2016-02-22T00:00:00Z,1015.22,72500,41,-75.1862269759,39.9393948074,2.35642787960313e-05,0,1,1
4718,"Lien","Lien",113,0,"South Philadelphia",1,1,1,1,0,1,1,1,7165.27,7115.75,2015-06-15,2015-08-06T00:00:00Z,7019.71,501300,11.5,-75.1599529785,39.9201400712,2.02647839565974e-05,1,4,0
6385,"Lien","Lien",896,0,"South Philadelphia",1,1,1,1,0,1,1,1,818.94,818.94,2015-06-05,2016-02-08T00:00:00Z,606.36,117500,38,-75.1615743425,39.9252719019,3.10507860983071e-05,0,1,1
15021,"Lien","Lien",310,0,"South Philadelphia",0,0,1,1,0,0,1,1,0,2008.75,2015-10-26,2016-03-31T00:00:00Z,1899.67,143200,15,-75.1661249201,39.917863076,1.96433500218515e-05,0,1,1
10834,"Lien","Lien",1187,0,"West Philadelphia",1,1,1,1,1,1,1,1,182.81,182.81,2015-06-10,2016-06-01T00:00:00Z,182.81,50800,3,-75.240658159,39.9479205444,2.09912756630289e-05,0,1,1
8345,"Lien","Lien",796,0,"South Philadelphia",1,1,1,1,1,1,1,0,747.13,747.13,2015-07-14,2016-05-23T00:00:00Z,736.56,52600,18,-75.1912252646,39.9312348105,1.08816433555923e-05,0,1,1
16657,"Lien","Lien",557,0,"West Philadelphia",1,1,1,1,1,1,1,1,1149.65,1149.65,2015-06-29,2016-02-01T00:00:00Z,1149.65,112100,35,-75.2464091255,39.9500293165,1.19384869337026e-05,0,1,1
8672,"Lien","Lien",1152,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,244.61,244.61,2015-06-18,2016-03-29T00:00:00Z,244.61,1522100,20,-75.0913203302,40.0170033016,1.17700775406308e-05,0,1,1
16812,"Lien","Lien",205,0,"South Philadelphia",1,1,1,1,1,1,1,0,2468.73,2468.73,2015-06-23,2016-05-20T00:00:00Z,2468.73,176300,12,-75.1590096614,39.9295817574,2.47214029945125e-05,0,1,1
16055,"Lien","Lien",393,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-06-01T00:00:00Z,1576.74,112600,1,-75.1147783692,40.03077998,1.09604376705288e-05,0,1,1
7176,"Lien","Lien",316,0,"Northeast Philadelphia",0,0,1,0,0,0,0,0,0,400,2015-12-18,,1866.6,133300,20,-75.031913903,40.0432459962,6.32358444309558e-06,0,1,1
16612,"Lien","Lien",1077,0,"North Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-04-04T00:00:00Z,350.38,91800,15,-75.1084765548,40.0106790296,6.28303434963218e-06,0,1,1
19657,"Lien","Lien",1063,0,"West Philadelphia",1,1,1,1,1,1,1,1,369.68,369.68,2015-06-17,2016-04-13T00:00:00Z,369.68,26400,3,-75.2328116171,39.9628868661,2.95636135346124e-05,0,1,1
13351,"Lien","Lien",889,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,617.53,44100,9,-75.1621807771,39.9677476028,1.19863690905762e-05,0,1,1
16445,"Lien","Lien",385,0,"Northwest Philadelphia",0,1,1,1,0,1,1,1,1668.01,1668.01,2015-09-11,2015-09-11T00:00:00Z,1599.14,114200,49,-75.14183758,40.0573748733,9.24104498431746e-06,0,1,1
16711,"Lien","Lien",655,0,"West Philadelphia",1,1,1,1,1,1,1,1,1020,967.61,2015-06-16,2015-06-16T00:00:00Z,967.61,69100,61,-75.2443917962,39.9675711037,2.93230555300961e-05,0,1,1
18234,"Lien","Lien",1328,0,"South Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-02-27T00:00:00Z,23.83,170100,7,-75.1657825588,39.9158401215,1.96433500218515e-05,0,1,1
16933,"Lien","Lien",220,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,2264.6,2264.6,2015-06-10,2016-04-06T00:00:00Z,2366.51,169000,15,-75.0325688493,40.0854850399,2.18163779324856e-06,0,1,1
13418,"Lien","Lien",891,0,"West Philadelphia",1,1,1,1,0,1,1,1,614.73,614.73,2015-07-02,2016-05-06T00:00:00Z,614.73,73900,27,-75.244741891,39.9433348078,4.67875043651651e-06,0,1,1
20595,"Lien","Lien",859,0,"North Philadelphia",0,1,1,0,0,0,1,0,150,688.23,2015-07-22,,658.66,84500,29,-75.1227576071,40.0364065789,8.99971269299189e-06,0,1,1
18023,"Lien","Lien",1337,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,21.03,21.03,2015-07-01,2016-03-04T00:00:00Z,21.03,105700,7,-75.0780445215,40.0282596238,7.75040958880969e-06,0,1,1
1932,"Lien","Lien",835,0,"North Philadelphia",1,1,1,1,1,1,1,1,690.92,690.92,2015-06-23,2016-04-26T00:00:00Z,690.92,50100,12,-75.1415943642,39.9879726063,2.47113742886607e-05,0,1,1
20641,"Lien","Lien",148,0,"South Philadelphia",1,1,1,1,0,1,1,1,3025.45,3025.45,2015-07-13,2016-03-09T00:00:00Z,2982.64,243000,56,-75.1810999667,39.9116107581,5.72619643650501e-06,0,1,1
11178,"Lien","Lien",919,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,572.72,572.72,2015-06-26,2016-04-28T00:00:00Z,572.72,40900,36,-75.1745801629,39.9845979636,1.70354320837019e-05,0,1,1
16975,"Lien","Lien",633,0,"West Philadelphia",1,1,1,1,1,1,1,1,1008.22,1008.22,2015-06-15,2016-03-09T00:00:00Z,1008.22,72000,3,-75.2319872821,39.9721045851,3.25844882952371e-05,0,1,1
18094,"Lien","Lien",322,0,"Northwest Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-06-24T00:00:00Z,1839.99,131400,24,-75.175272561,40.078236876,8.7228644584878e-06,0,1,1
12933,"Lien","Lien",368,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,1652.35,1652.35,2015-06-12,2016-02-26T00:00:00Z,1652.35,118000,7,-75.0476192188,40.0272558124,8.86660741140643e-06,0,1,1
4267,"Lien","Lien",754,0,"Northeast Philadelphia",0,1,1,1,0,0,0,1,728.96,676.57,2015-08-11,2015-08-11T00:00:00Z,801.59,153500,9,-75.0881159391,40.0081851673,2.62745979378768e-05,0,3,0
19942,"Lien","Lien",328,0,"Northwest Philadelphia",0,1,1,1,0,0,1,0,1813.24,1839.31,2015-08-06,2016-05-17T00:00:00Z,1813.28,172000,30,-75.1783294601,40.0714535939,7.64655907537318e-06,0,1,1
553,"Lien","Lien",1120,0,"Northwest Philadelphia",0,1,1,0,0,0,1,0,302.51,302.51,2015-09-15,,294.06,21000,3,-75.1729782265,39.994351456,2.83424096006069e-05,0,1,1
19696,"Lien","Lien",1085,0,"North Philadelphia",1,1,1,1,1,1,1,1,343,343,2015-07-15,2016-06-08T00:00:00Z,340.27,54300,10,-75.1340521402,40.0024979122,2.52670545493914e-05,0,1,1
21070,"Lien","Lien",949,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,561.81,2015-10-06,2016-03-21T00:00:00Z,532.12,75000,3,-75.1838704357,40.0045077208,5.40985417063229e-06,0,1,1
11312,"Lien","Lien",654,0,"West Philadelphia",1,0,0,1,1,0,0,1,0,0,,2016-04-06T00:00:00Z,969.01,69200,22,-75.2348713057,39.9237812672,1.74225699139845e-05,0,1,1
859,"Lien","Lien",893,0,"Northeast Philadelphia",0,1,1,1,1,1,1,1,621.16,621.16,2015-07-22,2016-04-25T00:00:00Z,612.37,192900,7,-75.0352069418,40.1031611435,2.86180271817189e-06,0,1,1
17646,"Lien","Lien",159,0,"Northeast Philadelphia",1,1,1,0,1,1,1,0,2896.2,2896.2,2015-07-21,,2855.21,203900,3,-74.9808077906,40.0734227296,2.74086627891627e-06,0,1,1
3814,"Lien","Lien",363,0,"South Philadelphia",1,1,1,1,0,0,0,0,600,600,2015-06-30,2016-03-07T00:00:00Z,1673.01,154100,24.5,-75.1809061272,39.9367136796,3.44203678263693e-05,0,2,0
18852,"Lien","Lien",423,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1480.12,105700,2,-75.1480677203,40.0673585107,8.76229469853146e-06,0,1,1
14974,"Lien","Lien",1326,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,25.59,2015-10-13,2016-02-27T00:00:00Z,24.54,175200,27,-75.1890916692,40.0104401429,4.96051462063313e-06,0,1,1
4184,"Lien","Lien",1216,0,"Northeast Philadelphia",0,1,1,1,0,1,1,1,130.65,130.65,2015-08-04,2016-01-22T00:00:00Z,128.8,111200,28,-75.0797656396,40.036529108,7.19482284656047e-06,0,1,1
5898,"Lien","Lien",424,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1477.32,105500,65,-75.0618753649,40.0237106725,8.45978788258351e-06,0,1,1
14744,"Lien","Lien",607,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1059.56,119700,7,-75.1579052966,40.0679865671,1.35401491155588e-05,0,1,1
17099,"Lien","Lien",530,0,"Northwest Philadelphia",0,1,1,1,0,0,0,1,55,220,2015-09-11,2016-02-22T00:00:00Z,1208.46,116300,27,-75.1832741042,40.0421409758,9.92547776873551e-06,0,1,1
5424,"Lien","Lien",886,0,"West Philadelphia",1,1,1,1,1,1,1,1,1321.88,1321.88,2015-06-03,2016-03-01T00:00:00Z,621.88,94400,8,-75.2344204844,39.9732369066,3.25844882952371e-05,0,1,1
1909,"Lien","Lien",67,0,"South Philadelphia",0,0,1,1,0,0,1,1,0,6701.64,2015-10-02,2016-02-27T00:00:00Z,6337.76,452600,11,-75.1634602649,39.9244858396,2.16455047107062e-05,1,3,0
13083,"Lien","Lien",1305,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,33.49,33.49,2015-07-14,2016-04-04T00:00:00Z,33.49,113300,8,-75.1456549748,40.0635990556,1.18367749502886e-05,0,1,1
16523,"Lien","Lien",939,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,552.36,552.36,2015-07-15,2016-02-20T00:00:00Z,544.54,111300,16,-75.0926987317,40.0477093696,6.64592010762514e-06,0,1,1
13145,"Lien","Lien",1359,0,"West Philadelphia",1,1,1,1,1,1,1,1,15.34,15.34,2015-06-26,2016-01-15T00:00:00Z,15.34,56900,30,-75.2055446317,39.9742565279,1.46863876748185e-05,0,1,1
16474,"Lien","Lien",1000,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,1000,988.68,2015-06-01,2015-07-20T00:00:00Z,452.48,292100,11,-75.1876298197,40.0457608471,7.84804927091525e-06,0,1,1
3219,"Lien","Lien",979,0,"West Philadelphia",0,1,1,1,0,0,1,0,487.3,501.29,2015-08-10,2015-11-03T00:00:00Z,487.3,34800,30,-75.2343839797,39.9649201255,2.95636135346124e-05,0,1,1
10866,"Lien","Lien",78,0,"Northeast Philadelphia",0,0,1,0,0,0,0,0,0,4779.08,2015-10-26,,4581.78,327200,4,-75.084037329,40.0311243944,1.03991978304855e-05,0,1,1
13335,"Lien","Lien",868,0,"Northwest Philadelphia",0,0,1,0,0,0,1,1,0,674.8,2015-10-01,,646.94,76200,6,-75.1434692745,40.0295902607,2.00814497115541e-05,0,1,1
3325,"Lien","Lien",1251,0,"Northwest Philadelphia",1,1,1,1,0,1,1,0,114.54,114.54,2015-06-05,2016-03-07T00:00:00Z,77.38,16600,29,-75.1681111957,39.9897255125,2.14078471750577e-05,0,1,1
7081,"Lien","Lien",1134,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,299.62,2015-12-17,2015-12-17T00:00:00Z,275.86,19700,14,-75.1853250959,39.9827991797,2.2672068646086e-05,0,1,1
17395,"Lien","Lien",540,0,"South Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-05-19T00:00:00Z,1187.45,84800,2,-75.1697709185,39.9365288726,2.86215879624648e-05,0,1,1
66,"Lien","Lien",492,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1296.68,92600,61,-75.1763120498,40.049635898,8.86495232855841e-06,0,1,1
2489,"Lien","Lien",1273,0,"Northeast Philadelphia",0,0,1,1,0,0,1,1,0,53.47,2015-11-05,2016-04-01T00:00:00Z,53.47,266000,4,-74.9622233675,40.0958530875,2.43028036009532e-06,0,1,1
7940,"Lien","Lien",1112,0,"West Philadelphia",1,1,1,0,1,1,1,0,309.29,309.29,2015-07-13,,304.91,36700,38,-75.2432304451,39.9586946762,3.01546390396732e-05,0,1,1
15061,"Lien","Lien",31,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,8306.58,623200,26,-75.2202161195,40.0809091661,6.99829099510967e-07,0,1,1
14740,"Lien","Lien",469,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1352.69,96600,12,-75.1797503303,40.0470018206,1.59404469733816e-05,0,1,1
8510,"Lien","Lien",1179,0,"West Philadelphia",1,1,1,0,0,1,1,0,200,200,2015-07-10,,198.84,44200,38,-75.2159610216,39.93778709,1.84953537136509e-05,0,1,1
398,"Lien","Lien",517,0,"Northwest Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-06-10T00:00:00Z,2061.25,147200,3,-75.1727819245,39.9977556289,2.83424096006069e-05,1,3,0
5109,"Lien","Lien",1094,0,"North Philadelphia",1,1,1,0,1,1,1,0,333.02,333.02,2015-07-13,,328.44,45200,5,-75.1436382995,40.0097427529,2.91507605842552e-05,0,1,1
15504,"Lien","Lien",241,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,2229.28,159200,21,-75.0597196811,40.0177259106,6.89537277007411e-06,0,1,1
20573,"Lien","Lien",703,0,"North Philadelphia",0,0,1,1,0,0,1,1,0,928.39,2015-10-23,2016-02-09T00:00:00Z,877.99,62700,6,-75.1010941605,39.9938552496,1.63207507292266e-05,0,1,1
8948,"Lien","Lien",1347,0,"Northeast Philadelphia",0,1,1,1,1,1,1,0,18.31,18.31,2015-07-22,2016-03-07T00:00:00Z,18.31,347100,10,-75.0732139374,40.0837361799,1.37805928556005e-06,0,1,1
3050,"Lien","Lien",550,0,"West Philadelphia",0,0,1,0,0,0,1,0,0,1247.16,2015-11-04,,1163.65,83100,1,-75.2368872861,39.9529249186,3.53133821739039e-05,0,1,1
14088,"Lien","Lien",198,0,"South Philadelphia",1,1,1,1,1,1,1,1,2514.94,2514.94,2015-06-26,2016-04-20T00:00:00Z,2514.94,179600,10,-75.1571418073,39.9325206155,1.76404645469644e-05,0,1,1
2348,"Lien","Lien",330,0,"West Philadelphia",1,1,1,1,0,1,1,1,1800,1800,2015-06-09,2016-05-24T00:00:00Z,1803.59,128800,4,-75.2626876692,39.9723402774,1.21330305466252e-06,0,1,1
20030,"Lien","Lien",980,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,485.9,34700,45,-75.1721130068,39.9992190748,2.57120314587936e-05,0,1,1
7026,"Lien","Lien",605,0,"Northeast Philadelphia",1,1,1,0,1,1,1,0,1078.08,1078.08,2015-07-09,,1062.83,75900,10,-75.0926913448,40.0092943827,1.72056724762689e-05,0,1,1
19371,"Lien","Lien",1075,0,"West Philadelphia",1,1,1,1,1,1,1,1,347.81,347.81,2015-06-08,2016-02-27T00:00:00Z,352.88,55200,8,-75.2366868988,39.9743349947,3.25844882952371e-05,0,1,1
9850,"Lien","Lien",722,0,"West Philadelphia",0,0,1,0,0,0,1,0,0,904.42,2015-10-01,,849.98,60700,15,-75.2023277835,39.9717464773,1.16336444924579e-05,0,1,1
16610,"Lien","Lien",163,0,"Northeast Philadelphia",0,1,1,1,0,0,0,0,2696.08,2696.08,2015-09-11,2016-05-17T00:00:00Z,2817.4,231200,49,-75.0186767805,40.1321731271,1.32693901195508e-06,0,1,1
9693,"Lien","Lien",958,0,"West Philadelphia",0,1,1,1,0,0,1,0,400,529.89,2015-07-28,2016-07-08T00:00:00Z,519.51,37100,14,-75.2183933063,39.9353831405,1.38622570584467e-05,0,1,1
14991,"Lien","Lien",1173,0,"Northeast Philadelphia",1,1,1,1,0,1,1,0,209,209,2015-07-13,2016-03-31T00:00:00Z,209,296000,6,-75.0396259949,40.0945021774,9.31290132282129e-07,0,1,1
16127,"Lien","Lien",1310,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,30.89,30.89,2015-07-08,2016-03-23T00:00:00Z,30.89,183700,3,-75.2244825143,40.0335178483,6.45203013829846e-06,0,1,1
8669,"Lien","Lien",1296,0,"Northwest Philadelphia",1,1,1,1,1,1,1,0,857.13,857.13,2015-06-05,2016-05-16T00:00:00Z,36.91,63000,6,-75.1484999762,40.0268540773,1.99357209589033e-05,0,1,1
15658,"Lien","Lien",482,0,"West Philadelphia",1,1,1,0,1,1,1,0,1339.44,1339.44,2015-07-21,,1320.48,94300,24,-75.2386311191,39.9779243071,1.57568757715238e-05,0,1,1
17031,"Lien","Lien",457,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,1489.12,2015-10-06,,1382.1,98700,9,-75.1525188992,40.0484893054,2.17509913841603e-05,0,1,1
21112,"Lien","Lien",965,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,508.31,36300,6,-75.2208854585,39.9339751378,2.61669354515672e-05,0,1,1
3652,"Lien","Lien",120,0,"Center City",0,1,1,1,0,1,1,1,3594.37,3594.37,2015-09-23,2016-01-27T00:00:00Z,3445.98,248600,10,-75.1604219111,39.9430381939,1.3623568806266e-05,0,1,1
3470,"Lien","Lien",1039,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,404.69,58900,9,-75.198773636,39.9665415319,1.17580250183227e-05,0,1,1
8045,"Lien","Lien",981,0,"West Philadelphia",1,1,1,0,0,1,1,0,483.83,483.83,2015-06-12,,483.1,34500,5,-75.2382764758,39.9629521098,2.95636135346124e-05,0,1,1
14878,"Lien","Lien",807,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,723.96,51700,51,-75.2309667971,39.9679466529,2.67332277393323e-05,0,1,1
17423,"Lien","Lien",1032,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,683.35,48800,33,-75.1220342124,39.9852565405,2.09843109852637e-05,1,2,0
14675,"Lien","Lien",298,0,"North Philadelphia",0,1,1,0,0,0,0,0,200,750.12,2015-09-15,,1949.22,139200,31,-75.1137239896,40.046839749,3.77996082209863e-06,0,1,1
7118,"Lien","Lien",716,0,"West Philadelphia",1,1,1,0,0,0,1,0,859.78,872.13,2015-07-13,,859.78,91400,46,-75.2434887063,39.9765767245,2.72747027626753e-05,0,1,1
1928,"Lien","Lien",642,0,"South Philadelphia",0,0,0,1,0,0,1,1,0,0,,2016-04-04T00:00:00Z,992.18,183900,30,-75.1488694812,39.9298741903,2.16455047107062e-05,0,1,1
10178,"Lien","Lien",399,0,"West Philadelphia",0,1,1,0,0,1,1,0,1601.84,1601.84,2015-08-21,,1557.13,111200,36,-75.2250423374,39.9910399298,5.41738088747776e-06,0,1,1
20522,"Lien","Lien",817,0,"West Philadelphia",1,1,1,1,1,1,1,1,711.35,711.35,2015-06-24,2016-01-25T00:00:00Z,711.35,50800,8,-75.2017514512,39.9612236089,1.93650433310162e-05,0,1,1
4542,"Lien","Lien",1128,0,"West Philadelphia",0,0,1,1,0,0,1,0,0,310.66,2015-12-15,2016-03-16T00:00:00Z,284.26,20300,22,-75.2243349726,39.9418425312,3.05684815014627e-05,0,1,1
3583,"Lien","Lien",823,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,750,2015-10-06,2016-04-12T00:00:00Z,702.95,50200,9,-75.2261637005,39.9411188151,3.05684815014627e-05,0,1,1
20969,"Lien","Lien",109,0,"Northeast Philadelphia",1,1,1,1,0,0,1,1,2700.66,3762.54,2015-07-08,2016-04-06T00:00:00Z,3656.18,261100,2,-75.0142883097,40.1253491158,1.78503447333081e-06,0,1,1
